city,country,lat,lng
Gulf Park Estates,United States,30.3801,-88.7581
Homestead Meadows South,United States,31.811,-106.1643
Horseheads,United States,42.1689,-76.8299
Bridgeport,United States,43.3706,-83.8828
Clarkston Heights-Vineland,United States,46.3876,-117.0831
Ingeniero Guillermo N. Juárez,Argentina,-23.9,-61.85
Russells Point,United States,40.4681,-83.8939
Genoa,United States,42.0929,-88.6966
Oakmont,United States,40.52,-79.8365
Moraine,United States,39.6983,-84.2459
Garden Home-Whitford,United States,45.4642,-122.7589
Jeanerette,United States,29.9157,-91.6758
Keene,United States,32.3955,-97.3225
Silver Lakes,United States,34.7519,-117.3431
Rancho Calaveras,United States,38.1248,-120.857
Willis,United States,30.4314,-95.4832
Village of Oak Creek,United States,34.7813,-111.7606
Dahlonega,United States,34.5302,-83.9796
Rushville,United States,39.6156,-85.4466
Williamston,United States,42.6835,-84.2836
Devine,United States,29.1457,-98.9048
South Run,United States,38.7466,-77.2754
Eagle,United States,39.6368,-106.8123
Gladewater,United States,32.5426,-94.9465
Douglas,United States,42.7541,-105.3968
Paloma Creek South,United States,33.21,-96.9327
Belpre,United States,39.2815,-81.5971
East Foothills,United States,37.3827,-121.8138
Lake Murray of Richland,United States,34.1209,-81.2653
Groesbeck,United States,39.2292,-84.5969
Flin Flon,Canada,54.7666,-101.8833
Carmel Hamlet,United States,41.415,-73.6855
Salem,United States,38.6048,-86.0977
Prairie View,United States,30.085,-95.9897
Cynthiana,United States,38.3854,-84.2987
Otis Orchards-East Farms,United States,47.703,-117.0854
Orchard Mesa,United States,39.0363,-108.5172
Allegan,United States,42.5299,-85.8462
Cold Spring,United States,39.013,-84.4349
Littlestown,United States,39.7452,-77.0891
Stone Mountain,United States,33.8034,-84.1724
Merimbula,Australia,-36.8996,149.9
Emporia,United States,36.6953,-77.5356
Champion Heights,United States,41.3031,-80.8514
St. John,United States,38.7148,-90.3461
Garrett,United States,41.3526,-85.1238
California,United States,40.0692,-79.9152
Bensley,United States,37.447,-77.442
Mulvane,United States,37.4788,-97.2725
Bangor Base,United States,47.7227,-122.7146
Hampstead,United States,39.6109,-76.8551
Branford Center,United States,41.2779,-72.8148
Crystal Lake,United States,28.0371,-81.9063
Heathcote,United States,40.3908,-74.5756
Forest Hills,United States,40.4252,-79.8545
Mila Doce,United States,26.223,-97.9601
Waveland,United States,30.293,-89.3904
Mount Vernon,United States,41.923,-91.4244
White Oak,United States,32.5313,-94.8564
Sylvester,United States,31.53,-83.8338
Dalaba,Guinea,10.656,-12.272
Everman,United States,32.6296,-97.2827
Boonville,United States,38.0469,-87.2847
Red Lion,United States,39.8986,-76.6078
Pea Ridge,United States,38.4154,-82.3188
Solvay,United States,43.0573,-76.2126
East Glenville,United States,42.8614,-73.9206
Steilacoom,United States,47.1699,-122.5935
Eudora,United States,38.9344,-95.0956
Viola,United States,41.1287,-74.0855
Enola,United States,40.2908,-76.9348
Lincroft,United States,40.3391,-74.1283
Richmond,United States,42.8094,-82.7517
Huntington Woods,United States,42.4816,-83.1685
Johnsburg,United States,42.384,-88.2475
Carlstadt,United States,40.8247,-74.0613
Hamlet,United States,34.889,-79.7098
Corry,United States,41.926,-79.6358
Biloela,Australia,-24.3936,150.4961
Pimmit Hills,United States,38.9105,-77.1991
Carthage,United States,32.1526,-94.3368
Ashville,United States,39.7239,-82.9576
Finderne,United States,40.5626,-74.5743
University at Buffalo,United States,43.0025,-78.7887
Wollochet,United States,47.2828,-122.5769
Blue Bell,United States,40.1474,-75.2687
East Pasadena,United States,34.1377,-118.0775
El Granada,United States,37.5134,-122.466
Iowa Park,United States,33.9622,-98.6819
Cumming,United States,34.2064,-84.1337
Buena Vista,United States,43.4196,-83.8992
Harlan,United States,36.8432,-83.3184
Lanett,United States,32.8576,-85.2079
Henryetta,United States,35.4421,-95.9847
Snyderville,United States,40.7042,-111.5438
Carolina Beach,United States,34.0396,-77.8966
Walker,United States,30.485,-90.8658
Riverside,United States,39.4777,-76.2385
Rockford,United States,43.1266,-85.5582
Prosser,United States,46.2066,-119.7662
Plymouth Meeting,United States,40.1099,-75.2798
Red Chute,United States,32.5732,-93.606
Naples Park,United States,26.2633,-81.8094
Pepper Pike,United States,41.4801,-81.462
Swarthmore,United States,39.9022,-75.3488
Schuyler,United States,41.4497,-97.0619
Cheshire Village,United States,41.5026,-72.8993
Bartonville,United States,40.6397,-89.6608
Carrizo Springs,United States,28.5266,-99.8589
Blakely,United States,41.4859,-75.6012
Amory,United States,33.9813,-88.4823
Sidney,United States,41.134,-102.9681
Rogersville,United States,36.4081,-83.0042
Nelsonville,United States,39.4559,-82.2219
Keyes,United States,37.5618,-120.9088
Montgomery,United States,41.1709,-76.874
Barnhart,United States,38.336,-90.4046
Bridgeport,United States,33.2099,-97.7709
Ocean City,United States,30.4398,-86.6071
East Farmingdale,United States,40.7336,-73.4169
Eastman,United States,32.1973,-83.1712
Buena Vista,United States,37.7319,-79.3569
Fruit Heights,United States,41.0277,-111.9081
South Monroe,United States,41.893,-83.4179
Wailua Homesteads,United States,22.065,-159.3771
Vineyard,United States,40.3058,-111.7544
Punxsutawney,United States,40.9437,-78.9767
North East,United States,42.2134,-79.8333
De Queen,United States,34.0426,-94.342
Tanglewilde,United States,47.0512,-122.781
Fabens,United States,31.5136,-106.1521
Clinton,United States,39.6608,-87.4045
Valley Falls,United States,35.0073,-81.9692
Tarrant,United States,33.5945,-86.7684
Metropolis,United States,37.1566,-88.7083
Chamberlayne,United States,37.628,-77.4288
Kenedy,United States,28.8176,-97.8518
Kermit,United States,31.854,-103.0924
Dacula,United States,33.9815,-83.8951
Combee Settlement,United States,28.0596,-81.9053
Clifton Springs,United States,42.9608,-77.1348
Wheelersburg,United States,38.7383,-82.842
Walkersville,United States,39.4832,-77.3559
Heber Springs,United States,35.5003,-92.0332
Edgemoor,United States,39.7551,-75.507
Barbourville,United States,36.8667,-83.8849
Bondurant,United States,41.6987,-93.4548
Alpine,United States,30.364,-103.6651
Elm Grove,United States,43.0479,-88.0867
Laie,United States,21.6443,-157.928
Cresaptown,United States,39.5912,-78.855
Union Gap,United States,46.5567,-120.4977
Morrilton,United States,35.156,-92.739
Ramtown,United States,40.1144,-74.1492
Piedmont,United States,34.7074,-82.4651
Satsuma,United States,30.8577,-88.0632
Du Quoin,United States,38.0019,-89.2323
Homeland Park,United States,34.4644,-82.6593
Chillicothe,United States,40.9152,-89.5018
South Williamsport,United States,41.2294,-77.0009
Battlefield,United States,37.1193,-93.3683
Montezuma,United States,32.2997,-84.0246
Glenwood,United States,41.0445,-95.7408
Newport,United States,35.6234,-91.2322
Heathrow,United States,28.7754,-81.3721
Bowleys Quarters,United States,39.3198,-76.3858
Garrettsville,United States,41.2843,-81.0933
Ingham,Australia,-18.6496,146.1666
Shrewsbury,United States,38.5866,-90.3282
Spring Ridge,United States,39.4043,-77.3413
Gowanda,United States,42.4612,-78.9339
Willard,United States,41.0518,-82.7232
Coco,Puerto Rico,18.001,-66.2603
Leonardtown,United States,38.3039,-76.6396
Sky Lake,United States,28.4611,-81.3912
Bathurst,Australia,-33.4196,149.57
Ararat,Australia,-37.2795,142.91
Dunlap,United States,41.6346,-85.9235
Orlovista,United States,28.5441,-81.4629
Northern Cambria,United States,40.6561,-78.7784
Lewistown,United States,47.0514,-109.4525
Beacon Falls,United States,41.439,-73.0568
East Alton,United States,38.884,-90.1073
Sheridan,United States,39.6467,-105.018
Air Force Academy,United States,38.9942,-104.8639
Holly Springs,United States,34.7768,-89.4466
Potomac Mills,United States,38.6547,-77.3012
Hebron,United States,39.0626,-84.709
Tequesta,United States,26.9618,-80.1011
Vine Grove,United States,37.813,-85.9827
New Whiteland,United States,39.5617,-86.0996
Los Ranchos de Albuquerque,United States,35.1626,-106.6481
Atlantic,United States,41.3957,-95.0138
Margate City,United States,39.3307,-74.5071
Hainesport,United States,39.9767,-74.8369
Stewartville,United States,43.8606,-92.4896
East Falmouth,United States,41.5707,-70.5556
Chelan,United States,47.8417,-120.027
Simsbury Center,United States,41.8808,-72.8111
Ontario,United States,40.771,-82.6105
Munford,United States,35.4433,-89.8148
Rensselaer,United States,40.9381,-87.1683
Twin Lakes,United States,42.5192,-88.2489
Mount Healthy,United States,39.2338,-84.5474
Bridgewater,United States,38.3863,-78.9675
Dinguiraye,Guinea,11.299,-10.726
Catskill,United States,42.2145,-73.8656
River Park,United States,27.3214,-80.3307
The Pas,Canada,53.8166,-101.2333
Karasburg,Namibia,-28.0196,18.74
Lakemoor,United States,42.3396,-88.2028
South Gate Ridge,United States,27.2856,-82.497
Old Tappan,United States,41.0163,-73.9856
Gardnerville,United States,38.939,-119.7369
Evansville,United States,42.7781,-89.2967
Coxsackie,United States,42.3561,-73.808
Ulysses,United States,37.5772,-101.3547
Cochran,United States,32.3875,-83.3523
Chepes,Argentina,-31.35,-66.6
Vail,United States,39.6386,-106.3608
West Hattiesburg,United States,31.3114,-89.374
Woodcreek,United States,30.0266,-98.1115
Grafton,United States,41.2808,-82.0368
Finley,United States,46.1697,-119.0446
Inverness Highlands South,United States,28.8006,-82.3372
Litchfield Park,United States,33.5024,-112.3586
Williamsburg,United States,36.7392,-84.1647
Wescosville,United States,40.5617,-75.5489
Rocky Mount,United States,37.0045,-79.8854
Ashton-Sandy Spring,United States,39.1515,-77.0065
Eastampton,United States,40.001,-74.7553
Tessalit,Mali,20.2014,1.0888
Darlington,United States,34.3015,-79.8672
Conley,United States,33.6398,-84.3376
Northville,United States,42.4355,-83.489
Tabor City,United States,34.1538,-78.8737
Wonthaggi,Australia,-38.6095,145.59
Watchung,United States,40.6432,-74.4391
Patterson,United States,29.6909,-91.3096
Carrollton,United States,36.9394,-76.5264
Linglestown,United States,40.3445,-76.795
Upper Sandusky,United States,40.8298,-83.272
Crosspointe,United States,38.7253,-77.2638
Henderson,United States,35.4445,-88.6531
Countryside,United States,41.7741,-87.8752
Shields,United States,43.4174,-84.0731
Comstock Northwest,United States,42.3219,-85.518
Hopedale,United States,42.1248,-71.535
Jordan,United States,44.6652,-93.6351
Dowagiac,United States,41.9834,-86.1125
Beardstown,United States,39.9994,-90.4178
Fair Haven,United States,40.3619,-74.0392
Forestbrook,United States,33.7243,-78.9678
Staunton,United States,39.0117,-89.7905
Steelton,United States,40.2258,-76.8255
St. Clair,United States,38.3479,-90.9934
Lake Alfred,United States,28.1041,-81.7264
Port Saint John’s,South Africa,-31.6279,29.5283
Progreso,United States,26.0962,-97.9566
Wesley Hills,United States,41.1578,-74.0769
Tracyton,United States,47.6095,-122.6533
Roseland,United States,40.8208,-74.3085
Maquoketa,United States,42.0598,-90.6651
Taylor,United States,41.3958,-75.7147
Cambria,United States,35.5523,-121.0847
Portland,United States,40.4377,-84.9835
Clyde,United States,41.3045,-82.9781
South Hooksett,United States,43.0337,-71.4256
Maintirano,Madagascar,-18.0666,44.0167
Selinsgrove,United States,40.8003,-76.8647
Lake Mohegan,United States,41.3165,-73.8475
Paulsboro,United States,39.84,-75.2397
Chester,United States,41.357,-74.2769
Posen,United States,41.6291,-87.6858
Wyndmoor,United States,40.0856,-75.1941
Deschutes River Woods,United States,43.9887,-121.3608
Little Silver,United States,40.3357,-74.0346
Sullivan City,United States,26.2752,-98.5644
Crockett,United States,31.3177,-95.4564
Manasquan,United States,40.1183,-74.0446
Woodcliff Lake,United States,41.0253,-74.0604
West Side Highway,United States,46.1841,-122.9178
Marlow Heights,United States,38.8237,-76.9485
Villa Park,United States,33.818,-117.8103
Norwood,United States,40.9933,-73.951
West Clarkston-Highland,United States,46.4023,-117.063
Union,United States,38.9473,-84.6731
Baldwin,United States,44.954,-92.3709
Tellico Village,United States,35.6977,-84.2661
Oreland,United States,40.1148,-75.1801
Brookville,United States,39.8393,-84.4176
Glendale,United States,38.5935,-90.3826
Hartwell,United States,34.3497,-82.929
James City,United States,35.0592,-77.02
White Rock,United States,35.8075,-106.2067
Pass Christian,United States,30.327,-89.2436
Pelican Bay,United States,26.2326,-81.8108
New Martinsville,United States,39.6636,-80.8569
Fort Shawnee,United States,40.6814,-84.1487
Mount Arlington,United States,40.919,-74.639
Luling,United States,29.6814,-97.6468
Windcrest,United States,29.5148,-98.3819
Shady Side,United States,38.8285,-76.5211
Elburn,United States,41.8838,-88.4615
Peoria Heights,United States,40.7466,-89.5701
Kerikeri,New Zealand,-35.2285,173.9507
Breese,United States,38.6138,-89.5231
Hilton,United States,43.2899,-77.7925
Northam,Australia,-31.6566,116.6534
Siesta Key,United States,27.2779,-82.5516
Hellertown,United States,40.5811,-75.3378
Gustine,United States,37.2545,-120.9949
Sinton,United States,28.0392,-97.5154
Pevely,United States,38.2871,-90.3995
Sansom Park,United States,32.8028,-97.4021
Garnet,United States,33.9179,-116.4796
Ramblewood,United States,39.9322,-74.9527
Fountainhead-Orchard Hills,United States,39.6878,-77.7173
Delano,United States,45.038,-93.7923
Carterville,United States,37.763,-89.0841
Attalla,United States,34.0049,-86.104
Independence,United States,42.4621,-91.903
Grafton,United States,39.341,-80.0161
Princeton,United States,37.3688,-81.0961
Goodrich,United States,42.9147,-83.5092
Mount Zion,United States,39.7797,-88.8835
North Windham,United States,43.8238,-70.4288
Pauls Valley,United States,34.7236,-97.2291
Vegreville,Canada,53.5,-112.05
Kingston,United States,35.8713,-84.4959
North Hills,United States,40.7765,-73.6778
New Castle,United States,39.5785,-107.5262
Anadarko,United States,35.0652,-98.2441
Gas City,United States,40.4897,-85.5984
Granite Shoals,United States,30.5895,-98.3778
Scenic Oaks,United States,29.7038,-98.6712
Crafton,United States,40.4333,-80.0712
Grand Turk,Turks And Caicos Islands,21.4664,-71.136
Dickson City,United States,41.4684,-75.6358
Alva,United States,36.7893,-98.6648
Eucalyptus Hills,United States,32.885,-116.9453
Nephi,United States,39.7072,-111.8323
Chickasaw,United States,30.7715,-88.0793
Blauvelt,United States,41.0689,-73.9545
Palmview,United States,26.2303,-98.3792
Minot AFB,United States,48.4209,-101.3381
Wellsville,United States,42.1207,-77.9458
Slaton,United States,33.4422,-101.6477
West Modesto,United States,37.618,-121.0343
Carnarvon,South Africa,-30.9496,22.1333
Mansfield,United States,32.0355,-93.7004
Mathis,United States,28.0909,-97.817
Aptos,United States,36.9912,-121.8934
Washingtonville,United States,41.4296,-74.1578
Granville,United States,40.0648,-82.5025
St. Robert,United States,37.8234,-92.1514
Raton,United States,36.8849,-104.4396
Belding,United States,43.0968,-85.2331
Hollidaysburg,United States,40.4311,-78.393
Eastwood,United States,42.3027,-85.5447
Stratmoor,United States,38.7731,-104.7787
